Lot size,Bedrooms,Bathrooms,Year built,Neighborhood,Distance to park,Distance to school,Distance to shopping,Floors,Garage capacity,HasPool,HasFireplace,HasDeck,HasBasement,Heating,Cooling,NumPrevOwner,Energy rating,Made,Price
4583,2,1,1951,Urban,3.857559599,9.85999856,3.746383081,2,2,YES,NO,YES,0,Oil,Central,3,7,2001,542169
3946,3,2,1927,Urban,2.207861951,7.22275529,2.250157077,1,2,YES,YES,YES,0,Gas,Wall,3,7,2006,542176
1992,3,2,1903,Suburban,4.143160891,1.192902919,3.612640943,1,1,NO,YES,NO,0,Oil,Central,3,4,2000,542221
4099,2,2,1921,Urban,0.65686559,6.326160935,3.041750973,2,0,NO,NO,YES,1,Gas,Central,3,9,1999,542510
4777,4,1,1984,Suburban,4.684062812,4.029204992,1.737475406,1,0,YES,YES,YES,0,Oil,Wall,3,9,2014,544381
4882,3,2,1998,Suburban,3.003218048,0.129906626,3.125961415,1,2,YES,YES,NO,0,Electric,Window,3,4,2000,545092
2802,3,1,1958,Suburban,3.645319409,8.682716324,1.88933673,1,0,NO,NO,NO,1,Oil,Central,3,8,2004,545942
4644,3,1,1960,Urban,0.354633881,8.222566773,4.066351891,2,2,YES,NO,NO,1,Electric,Wall,3,5,2018,546206
3146,3,2,1951,Suburban,2.808249061,4.555943159,4.214508012,2,2,NO,YES,YES,1,Gas,Window,3,1,2009,546359
4298,4,1,1975,Suburban,2.382055331,1.412779508,1.71391645,1,2,YES,YES,YES,0,Oil,Central,3,1,2019,546478
4993,4,2,1983,Suburban,3.575551023,0.615253804,2.951902577,1,1,NO,NO,YES,1,Oil,Central,3,7,2020,546514
3739,4,2,1990,Urban,1.494108603,4.975966355,4.168584615,2,2,NO,YES,NO,1,Electric,Window,3,5,2003,546727
3537,3,2,1936,Suburban,4.630827187,7.078620214,0.058086417,2,1,YES,YES,NO,1,Gas,Wall,3,7,2016,547304
2256,3,2,1962,Suburban,0.117915926,5.827994951,0.698748851,1,2,YES,NO,YES,1,Electric,Wall,3,6,1996,547441
4735,3,1,1925,Suburban,1.671489608,3.16667661,0.958113866,2,1,NO,NO,YES,1,Oil,Wall,3,7,2018,547660
4464,3,1,1929,Urban,3.563337621,0.791633015,0.720763856,2,1,YES,NO,NO,1,Electric,Central,3,6,2000,548137
2895,3,2,1931,Suburban,0.371263103,2.601363721,0.163634093,2,0,YES,YES,NO,1,Electric,Central,3,5,1993,548231
3482,4,2,1962,Suburban,3.287971964,3.369912337,0.35097685,2,1,YES,NO,YES,1,Gas,Window,3,1,2009,548380
4948,4,2,1955,Suburban,2.96777829,6.803562137,0.109807656,2,2,NO,YES,YES,0,Oil,Central,3,6,1996,548408
4480,4,1,1941,Suburban,2.565055741,9.179275201,1.068273776,2,2,YES,NO,YES,0,Electric,Wall,3,3,1997,548721
4204,4,1,1928,Suburban,1.909974973,3.291150735,0.384757998,1,0,NO,NO,NO,0,Electric,Central,3,8,1999,548760
4810,3,1,1902,Suburban,2.385235513,1.290682535,0.44153483,2,2,NO,YES,NO,0,Gas,Window,3,8,2009,548883
2931,4,2,1902,Urban,4.608187004,6.808350703,0.658886113,1,2,YES,NO,YES,0,Oil,Central,3,9,2016,548957
1936,4,2,1988,Suburban,4.607367577,6.246243064,0.271884376,1,2,YES,NO,NO,1,Oil,Wall,3,9,2007,549607
3999,4,1,1986,Urban,4.007360714,5.949632037,0.479439297,2,2,YES,NO,NO,1,Electric,Wall,3,9,2013,549936
4393,4,1,1994,Urban,3.150492041,0.972453038,0.542338257,2,2,YES,NO,NO,1,Electric,Window,3,9,2019,550593
2305,4,1,1975,Urban,0.33059987,9.157372886,0.298139254,2,1,YES,NO,YES,1,Gas,Central,3,2,2019,550798
3737,4,1,1953,Suburban,2.904190691,4.393864658,0.010678708,1,1,YES,NO,YES,0,Electric,Central,3,3,2004,551027
4530,3,2,1921,Suburban,2.93773604,8.075250182,0.801589742,2,2,YES,YES,YES,0,Oil,Wall,3,3,2000,551402
4289,4,1,1976,Suburban,2.610076763,3.106866131,0.998073729,2,0,YES,NO,YES,0,Electric,Central,3,5,2006,552135
4343,4,2,1904,Urban,4.286557615,9.081707356,0.475189181,2,0,NO,NO,NO,1,Gas,Window,3,3,2000,552548
4900,4,2,1960,Suburban,3.168670446,3.296720579,0.244514131,1,1,NO,NO,YES,0,Electric,Wall,3,8,2019,552573
4387,4,1,1914,Suburban,3.280854428,1.725431144,1.054855879,2,2,NO,NO,YES,0,Electric,Central,3,1,1999,553026
3343,4,1,1949,Urban,0.421443748,6.900581426,1.064983918,1,2,YES,NO,YES,1,Oil,Wall,3,1,2000,553104
4843,3,2,1967,Urban,4.176513554,5.563104462,0.77708668,2,1,NO,NO,YES,1,Oil,Window,3,1,2000,553679
1728,4,1,1958,Suburban,3.341184406,0.771184319,0.529760467,1,2,YES,NO,NO,0,Electric,Central,3,1,2003,554313
4818,4,1,1959,Suburban,4.799218462,3.310705272,0.003526817,2,2,YES,YES,YES,1,Gas,Window,3,5,2009,554400
2045,4,2,1989,Urban,4.299055636,9.572673109,0.365515803,2,2,YES,NO,NO,1,Oil,Window,3,8,2000,554474
4762,2,2,1919,Suburban,4.196786614,7.854571915,1.028211313,1,2,YES,NO,YES,0,Gas,Central,3,9,2005,554694
3914,4,1,1966,Suburban,1.737112795,9.154385909,0.359042001,2,2,YES,YES,YES,0,Electric,Central,3,4,2015,554909
3175,4,1,1987,Suburban,2.201548414,0.248115863,0.798274035,2,1,YES,YES,YES,0,Oil,Central,3,3,2004,554916
2976,4,2,1986,Urban,1.409328488,0.73676031,0.1296413,2,2,YES,YES,YES,0,Gas,Central,3,2,2000,554952
4246,3,2,1918,Suburban,0.90711696,3.826236624,0.560581595,1,2,YES,YES,NO,0,Electric,Window,3,8,2014,555004
3160,4,1,1930,Suburban,2.372668141,9.222431589,0.69206552,2,1,YES,NO,YES,0,Oil,Window,3,7,2016,555006
4144,4,1,1968,Suburban,4.462081286,5.011147237,0.376056017,1,1,YES,NO,YES,0,Gas,Central,3,5,2017,555821
4963,4,1,1908,Urban,0.662235596,0.319131065,0.32528239,1,0,YES,NO,YES,0,Oil,Wall,3,3,2000,556744
3863,4,1,1902,Suburban,2.146771978,9.683917779,0.975222066,2,2,YES,YES,NO,0,Oil,Window,3,1,2001,557189
3060,3,1,1928,Urban,2.041758586,5.460912193,0.193128436,2,2,YES,NO,NO,0,Gas,Window,3,5,2006,558180
4005,2,2,1985,Suburban,4.70688119,2.707299828,0.633894615,2,0,YES,YES,YES,0,Gas,Central,3,3,2013,559300
4486,4,1,1912,Urban,1.077900918,9.134583757,0.453227017,2,1,YES,YES,YES,1,Oil,Central,3,3,2000,559456
3237,3,2,1997,Suburban,0.543052991,6.6743338,0.336093168,1,1,YES,YES,YES,0,Gas,Wall,3,3,2003,559504
3671,3,2,1952,Urban,3.382772105,6.905160136,0.534223664,1,2,YES,YES,YES,1,Electric,Wall,3,7,2020,559726
4216,3,1,1954,Urban,2.539948104,3.953737328,0.097432289,2,2,YES,NO,YES,1,Electric,Window,3,5,1996,559775
3604,4,2,1980,Suburban,3.961372233,2.485862954,0.626230904,1,1,YES,NO,NO,1,Gas,Window,3,6,2012,559888
4582,4,2,1974,Suburban,1.151367618,7.575175221,0.124039432,1,2,YES,YES,YES,0,Electric,Window,3,8,2009,560217
3504,4,2,1901,Suburban,4.048938628,3.732882535,0.560853808,2,2,YES,YES,YES,0,Gas,Window,3,1,2016,560400
4744,4,2,1920,Suburban,2.18687646,1.780081868,0.356653712,2,1,YES,NO,NO,1,Oil,Window,3,5,2020,561029
2519,4,2,1983,Suburban,2.649585768,9.928759384,1.018080257,1,2,YES,NO,YES,1,Electric,Window,3,5,1994,561111
3516,4,1,1949,Suburban,4.219846853,5.593607355,0.841240571,1,2,YES,YES,YES,1,Oil,Central,3,9,1993,561565
3965,3,2,1906,Suburban,0.692707245,0.847989488,0.04023699,2,0,YES,NO,NO,1,Gas,Wall,3,6,1997,561904
4906,4,1,1907,Urban,0.738558142,8.126231606,0.808234348,2,2,YES,NO,YES,1,Gas,Window,3,9,2000,562095
4451,4,2,1953,Urban,3.494725873,2.271023297,0.661973638,1,2,YES,YES,YES,0,Gas,Central,3,2,2015,563530
3919,4,2,1938,Suburban,1.459861744,4.017873815,0.516559329,2,1,YES,NO,YES,1,Gas,Central,3,6,2015,563569
3870,3,2,1957,Urban,2.656971289,1.001259518,1.003902996,2,2,YES,YES,NO,0,Electric,Central,3,4,2021,563651
2318,4,2,1926,Urban,2.904797857,5.642941705,0.548786057,1,0,YES,YES,NO,0,Electric,Wall,3,2,2000,563867
3300,4,2,1956,Urban,4.984561493,1.238608275,0.878057904,1,1,YES,NO,NO,0,Gas,Wall,3,5,2000,564303
2955,4,1,1981,Urban,3.650333755,0.380540759,0.899851843,2,1,YES,YES,NO,1,Electric,Window,3,8,2013,564967
3311,4,2,1913,Suburban,3.37964554,1.448880594,0.839881205,1,1,YES,NO,YES,0,Oil,Wall,3,9,2000,565205
2719,4,1,1923,Urban,2.90229786,8.635314287,0.850727168,2,2,YES,YES,YES,1,Gas,Wall,3,3,2013,566368
3637,4,1,1922,Urban,2.247663179,3.284458467,0.242865706,2,1,YES,YES,YES,0,Oil,Central,3,4,2016,566466
3598,3,2,1915,Suburban,3.386563895,0.388789619,0.706438622,2,2,YES,YES,YES,0,Gas,Window,3,4,2016,567005
3122,4,2,1925,Urban,0.825693913,0.708906791,0.398271525,2,0,NO,NO,NO,1,Electric,Central,3,4,2000,567066
3912,3,2,1975,Urban,1.359770838,3.482947605,0.096596581,1,1,YES,YES,NO,0,Oil,Central,3,7,2020,567179
4017,4,2,1959,Urban,3.417485293,2.711680142,0.779924059,1,0,NO,YES,YES,0,Electric,Central,3,6,2014,567377
4417,4,2,1907,Suburban,0.917465554,3.407950478,0.198825287,1,2,NO,NO,YES,1,Gas,Central,3,6,2008,567978
3895,4,2,1930,Suburban,3.629633509,9.438654133,0.067232502,2,2,NO,NO,YES,1,Electric,Central,3,2,2006,567989
4465,4,2,1945,Urban,4.863062026,9.280927454,0.404437559,2,1,YES,NO,YES,1,Gas,Window,3,6,2018,571192
3278,4,2,1906,Suburban,3.166621855,8.045351407,0.857091611,2,0,NO,YES,NO,1,Oil,Window,3,1,2005,571523
4681,3,1,1917,Rural,4.151652451,3.422016297,0.917817784,1,0,NO,YES,YES,0,Oil,Wall,3,5,2000,573280
4476,4,1,1944,Urban,4.947161749,4.743697368,0.096732978,1,2,YES,YES,NO,0,Oil,Central,3,2,1998,573736
4086,3,2,1968,Urban,0.999540174,0.853238795,0.791456567,1,2,YES,NO,NO,1,Electric,Wall,3,2,2021,573977
3224,4,2,1979,Suburban,2.09868176,1.10017964,0.692462817,1,2,NO,NO,NO,0,Electric,Central,3,3,1998,574461
4730,4,1,1991,Rural,3.991259352,4.3075239,0.506214869,2,0,YES,NO,YES,1,Electric,Central,3,2,2020,574580
4977,4,1,1960,Suburban,2.304039554,6.082169208,1.027131201,2,2,NO,YES,YES,0,Electric,Window,3,1,2004,574984
4356,4,2,1909,Suburban,4.689194069,6.438484058,0.825703306,1,2,NO,YES,YES,0,Gas,Central,3,6,2020,575450
4136,3,2,1969,Rural,1.074755921,1.252810688,0.595728644,1,0,YES,NO,YES,1,Electric,Wall,3,3,2006,575753
4325,3,1,1956,Suburban,1.750553737,3.54993196,0.206183067,2,1,YES,NO,YES,0,Gas,Central,3,1,2000,576418
4850,4,1,1900,Suburban,0.537188623,3.049999967,0.648249244,1,2,NO,NO,YES,1,Oil,Window,3,2,2000,576442
4618,4,1,1917,Rural,0.198596437,5.811895586,0.090057341,2,1,YES,NO,YES,0,Gas,Wall,3,7,2000,576648
4190,3,1,1913,Rural,3.058400205,0.19251504,0.468598287,2,1,NO,NO,YES,0,Oil,Wall,3,9,1996,577047
4230,4,1,1914,Suburban,1.904647792,4.921458801,0.300138494,2,2,YES,NO,YES,0,Gas,Central,3,5,2000,577658
3862,4,1,1924,Rural,0.79151798,7.50680181,0.982040826,1,2,NO,YES,YES,1,Electric,Wall,3,5,2014,578239
3595,3,1,1938,Urban,3.069467776,0.889912324,0.722851039,2,0,NO,YES,YES,1,Electric,Wall,3,7,2020,579285
2458,4,2,1979,Suburban,4.43614106,0.511799967,0.180931767,2,2,NO,YES,YES,1,Oil,Wall,3,1,2020,580005
4953,4,2,1915,Urban,1.952322252,7.632825582,0.23668113,2,0,YES,NO,YES,1,Gas,Wall,3,2,2015,580064
3919,4,2,1975,Rural,3.261235408,2.083364229,0.300267669,1,1,NO,NO,YES,0,Electric,Window,3,9,1996,580199
4267,4,2,1988,Suburban,1.544036712,5.776676096,0.982432199,2,0,YES,NO,YES,1,Electric,Window,3,7,2000,580274
4773,3,1,1962,Suburban,1.847138714,4.911969665,0.222094587,1,0,NO,YES,YES,1,Oil,Central,3,7,2005,580731
3796,4,1,1979,Suburban,0.367095459,4.915277118,0.943746439,2,2,YES,YES,YES,0,Gas,Central,3,5,1996,581045
3890,4,1,1982,Urban,0.48832307,0.543039196,0.314004643,2,0,YES,YES,NO,1,Electric,Central,3,5,2007,582256
4141,4,1,1972,Urban,4.600755499,5.164208323,0.473851792,2,0,YES,NO,YES,1,Electric,Central,3,2,2005,582326
4086,4,1,1952,Suburban,1.130823199,2.977365396,0.867769893,2,2,NO,NO,NO,1,Oil,Window,3,1,2004,582521
4591,4,1,1914,Suburban,4.549610067,4.808984806,0.342595926,2,1,YES,NO,YES,0,Gas,Wall,3,3,2013,582524
4110,4,1,1929,Urban,2.137296525,4.076365945,0.897956404,2,1,YES,NO,YES,0,Electric,Wall,3,8,2013,583614
1830,4,1,1994,Suburban,2.926987004,8.830362528,0.982747367,1,0,YES,YES,YES,0,Electric,Wall,3,8,2000,583778
4890,4,2,1966,Urban,0.586264558,4.163997731,0.643687778,2,1,NO,YES,YES,0,Oil,Wall,3,3,2015,583839
4183,3,2,1948,Suburban,1.27720059,2.410623068,0.091240411,2,1,YES,YES,YES,0,Gas,Window,3,1,2000,584142
4031,3,1,1946,Suburban,2.912478358,7.863453074,0.918342074,2,2,YES,NO,YES,0,Electric,Central,3,5,2018,584416
4621,4,1,1992,Urban,0.925358701,0.874596776,0.661769977,2,1,YES,YES,NO,1,Electric,Wall,3,9,2017,584474
1851,4,1,1900,Urban,1.670781171,2.115001673,0.281914195,1,2,NO,YES,NO,1,Oil,Wall,3,9,2019,585346
4719,2,2,1928,Suburban,0.293831782,5.983884166,0.918021805,2,1,YES,YES,YES,1,Gas,Window,3,1,2000,587225
4261,3,1,1934,Suburban,0.539534503,2.225970574,0.982184893,2,2,YES,NO,NO,1,Electric,Central,3,2,2020,587489
4486,2,2,1973,Suburban,0.866993146,0.514615899,0.126970369,1,1,YES,NO,NO,1,Electric,Wall,3,9,2018,587639
2646,4,1,1983,Suburban,4.082391231,8.388469515,0.586823117,1,1,YES,NO,YES,0,Oil,Central,3,1,2004,587707
3560,4,1,1973,Urban,3.203017695,1.998557237,0.912053486,2,0,YES,YES,NO,1,Gas,Wall,3,3,1999,588846
1646,4,2,1990,Suburban,0.544532325,2.377836469,0.650093972,1,2,NO,NO,YES,1,Gas,Wall,3,1,2004,590488
4490,4,2,1978,Suburban,4.926152631,8.371312941,0.950316078,1,2,YES,YES,YES,1,Oil,Central,3,9,2004,590596
4229,4,1,1915,Urban,3.107845131,9.260119952,0.662037638,1,1,YES,YES,NO,1,Gas,Window,3,5,1996,592109
4120,3,2,1972,Suburban,4.743069119,1.25709973,0.872286551,1,2,YES,YES,YES,0,Electric,Wall,3,3,2000,593744
4772,4,1,1973,NaN,4.145120723,8.961490288,0.83362572,1,0,NO,YES,YES,1,Oil,Window,3,6,2013,595072
4555,3,2,1973,Suburban,1.507562705,1.351064405,0.486650721,2,0,YES,YES,YES,0,Oil,Central,3,4,2008,595211
3959,3,1,1955,Suburban,3.654794025,1.69489023,0.504552608,2,2,NO,YES,YES,1,Electric,Wall,3,5,2007,595270
1769,4,2,1936,Suburban,0.168671136,7.841818073,0.575303208,2,2,NO,YES,NO,1,Gas,Wall,3,7,2004,595495
4094,3,1,1984,Suburban,1.015185388,5.30106877,0.842325091,2,1,YES,NO,YES,1,Oil,Central,3,9,2000,595605
4744,3,2,1991,Suburban,4.321962255,7.681264498,0.531930456,1,1,YES,NO,YES,0,Oil,Central,3,7,2014,596190
4171,2,2,1983,Suburban,2.921383108,7.120888968,0.460596808,1,2,NO,YES,YES,1,Gas,Central,3,9,2000,596792
4445,4,1,1993,Urban,3.925342166,5.934383285,0.801397787,1,1,YES,YES,YES,0,Gas,Central,3,5,2019,598324
4115,3,2,1906,Suburban,0.738723231,8.465008735,0.752894268,2,1,NO,YES,YES,1,Gas,Central,3,4,2003,599219
4436,4,2,1988,Urban,0.392835143,4.599379056,0.192517646,2,2,NO,YES,NO,1,Electric,Central,3,4,2015,599802
4420,4,1,1945,Suburban,2.636386159,4.041679986,0.369725559,2,2,YES,YES,YES,1,Oil,Central,3,9,2005,599933
4921,3,2,1937,Suburban,3.044690255,4.696884273,0.612239459,1,0,YES,NO,YES,1,Oil,Central,3,9,2017,600691
4171,4,1,1976,Urban,1.756194027,8.108879721,0.94351902,2,1,NO,NO,NO,1,Electric,Central,3,3,1998,601689
3851,3,1,1931,Suburban,1.3858388,2.782535758,0.122966201,2,2,YES,YES,YES,0,Electric,Central,3,4,2015,602846
4489,4,1,1996,Urban,3.422800258,5.564979906,0.888057815,2,2,YES,YES,YES,0,Electric,Central,3,7,2004,603093
3930,3,2,1929,Suburban,0.134773009,5.691709713,0.549811698,2,0,YES,NO,YES,0,Electric,Central,3,9,2015,603995
4088,2,1,1908,Urban,1.391019884,9.310476654,0.11410965,1,2,YES,YES,YES,1,Electric,Wall,3,2,2004,604222
3593,4,1,1937,Suburban,1.173389948,4.130926555,0.305948817,1,1,NO,NO,YES,1,Electric,Window,3,5,1997,604409
2031,4,2,1913,Suburban,4.678612893,5.318002291,0.762812678,1,0,YES,NO,YES,1,Electric,Wall,3,9,2008,604776
2574,4,1,1970,Suburban,4.923177696,1.233875396,0.42297181,1,1,NO,YES,YES,1,Oil,Wall,3,1,1999,604803
3967,4,2,1906,Urban,0.537765521,5.301776783,0.902844913,1,2,NO,YES,YES,1,Gas,Central,3,4,1999,605323
4956,4,1,1920,Urban,1.578144984,0.194435645,0.76209291,1,2,YES,NO,YES,1,Electric,Central,3,3,2017,605438
4663,4,1,1928,Urban,0.694197977,2.19907572,1.067406952,2,2,NO,NO,YES,1,Electric,Window,3,9,2000,606080
2169,4,2,1952,Suburban,2.174454334,7.394486635,0.97950859,2,0,NO,NO,YES,1,Gas,Window,3,6,2006,606470
2568,4,1,1978,Urban,3.757615431,5.029965396,0.984910554,1,1,YES,YES,YES,1,Oil,Central,3,9,2004,607305
4474,4,1,1935,Suburban,2.358256803,7.486696685,0.193019619,1,1,NO,NO,YES,1,Gas,Wall,3,5,2018,607549
4708,3,1,1928,Suburban,4.856273336,5.394529671,0.072169409,2,2,NO,YES,YES,1,Electric,Window,3,9,2016,608847
4894,4,2,1905,Suburban,2.733719393,1.059826024,1.09546055,2,1,NO,NO,YES,1,Gas,Central,3,6,1999,609000
4186,4,1,1953,Urban,0.604436109,9.861676489,1.064251065,2,2,YES,YES,YES,1,Oil,Wall,3,1,1997,609752
4890,3,2,1955,Suburban,1.032870753,1.066425729,1.096242258,1,1,YES,NO,YES,1,Oil,Central,3,9,2016,609949
4147,3,1,1991,Urban,3.022328638,7.170116149,0.892018667,2,2,NO,YES,YES,1,Electric,Central,3,2,2003,610136
3079,4,2,1918,Suburban,2.494164137,1.666583344,0.217177855,2,2,NO,NO,YES,1,Electric,Central,3,9,2017,610266
1825,4,2,1933,Suburban,2.898943297,9.286216236,0.061892154,2,1,NO,NO,YES,1,Electric,Central,3,5,2014,610488
4222,4,1,1968,Urban,2.32173953,2.383322538,0.579325205,2,2,YES,YES,YES,1,Electric,Wall,3,1,2000,611323
4577,4,1,1994,Suburban,0.76403268,4.485077505,0.286786054,2,1,NO,YES,YES,0,Electric,Central,3,7,1997,611794
4380,4,2,1900,Suburban,0.801003568,4.442849798,0.359719446,2,2,NO,NO,NO,1,Electric,Central,3,9,2019,612785
4934,4,1,1982,Suburban,1.594988465,4.206983818,1.040999945,2,2,NO,YES,YES,0,Electric,Central,3,8,2018,613498
4080,4,2,1972,Suburban,0.580418237,1.352798581,0.810844622,2,1,YES,NO,YES,0,Electric,Central,3,4,1994,615206
2371,4,2,1970,Suburban,1.130353272,6.190627476,0.851955515,1,2,NO,YES,NO,1,Electric,Central,3,8,2003,615307
2622,4,2,1914,Suburban,0.62425718,7.917768777,0.700740834,1,0,YES,NO,YES,0,Electric,Central,3,4,1994,615659
4030,4,1,1966,Suburban,4.165254646,4.755465945,0.053663699,1,2,YES,NO,YES,0,Electric,Central,3,6,2000,617006
4983,4,1,1946,Urban,0.340888063,3.526461684,0.725109943,2,0,NO,NO,YES,0,Electric,Window,3,6,2014,617015
3797,4,2,1958,Suburban,3.452624468,5.040458112,0.714893427,2,2,NO,YES,YES,0,Electric,Central,3,5,2004,618114
4087,4,2,1933,Urban,3.459992567,7.214177033,0.611117296,1,0,YES,YES,YES,0,Electric,Central,3,9,2020,618193
4157,4,1,1966,Urban,0.732419112,6.90590156,1.090507343,2,2,NO,NO,YES,0,Oil,Central,3,9,2000,619409
3760,4,1,1954,Urban,2.793149275,3.717969698,0.449506876,1,2,YES,YES,YES,0,Electric,Central,3,3,2005,619992
1895,4,2,1954,Suburban,1.272912198,3.777487059,0.046529746,1,0,YES,YES,YES,1,Electric,Central,3,2,2019,620065
3870,4,2,1941,Urban,1.27949167,2.116802193,0.482555146,1,0,YES,YES,YES,0,Oil,Central,3,7,1999,620174
4945,3,2,1951,Suburban,4.287386454,6.289594185,0.039842282,2,2,NO,YES,YES,1,Oil,Central,3,4,1997,620290
4458,3,1,1981,Suburban,3.728496654,4.176301909,0.001585017,1,2,YES,NO,YES,1,Electric,Central,3,2,2013,620831
4853,4,1,1971,Suburban,0.409987092,6.759864754,0.900486646,1,2,YES,YES,YES,0,Gas,Central,3,7,2020,621047
2522,4,1,1988,Urban,4.724455273,7.727076692,0.565209634,1,0,NO,NO,YES,1,Oil,Central,3,8,1997,621058
4578,4,2,1958,Urban,4.47116432,2.177660305,0.160712154,2,2,NO,NO,YES,0,Oil,Central,3,8,1996,621997
3551,3,2,1942,Urban,2.514628595,5.694230536,0.893324974,2,1,NO,NO,YES,0,Electric,Central,3,6,2000,623621
4627,4,1,1958,Suburban,1.036417551,3.396775567,0.389500924,2,2,NO,NO,YES,1,Gas,Window,3,9,2008,623945
3977,4,2,1945,Urban,2.597657769,1.356666971,0.226512292,1,2,NO,NO,YES,1,Gas,Central,3,8,2018,624508
4748,3,1,1971,Suburban,4.012422175,8.725642182,0.822696864,2,1,NO,NO,YES,0,Electric,Central,3,9,2005,624753
2865,4,2,1920,Suburban,1.203514791,6.665163511,0.593480189,1,1,YES,YES,YES,0,Electric,Central,3,2,1993,625826
3896,3,2,1953,Urban,1.823378108,0.960701651,0.390344736,1,1,NO,YES,YES,1,Electric,Window,3,5,2015,626994
2942,4,2,1956,Suburban,1.415650373,9.762537863,0.101352771,2,2,YES,YES,NO,1,Electric,Window,3,5,2017,627615
3549,4,1,1954,Urban,1.080755635,5.354430964,0.374652586,2,2,NO,YES,YES,0,Gas,Wall,3,2,1995,628453
2906,4,2,1950,Suburban,0.428256363,2.983808097,0.958911521,2,2,YES,YES,YES,1,Gas,Wall,3,9,2016,629767
4920,4,1,1982,Suburban,0.256772855,5.216684001,0.738518888,2,1,YES,YES,NO,1,Oil,Central,3,4,2004,631156
4143,3,2,1903,Suburban,0.296338523,5.68658054,1.071321208,2,2,NO,YES,YES,0,Oil,Window,3,9,1997,632434
4734,4,2,1926,Urban,4.419280516,2.304227429,0.571985705,2,2,YES,YES,YES,1,Electric,Central,3,1,2019,632660
4675,3,1,1917,Suburban,1.35764228,0.170587803,0.57892046,1,2,NO,NO,NO,1,Oil,Central,3,4,2013,633640
3523,4,2,1944,Suburban,1.301868594,0.072807581,0.124126506,2,2,YES,YES,YES,0,Electric,Window,3,6,2019,634385
4054,4,1,1986,Urban,3.005625264,0.071075481,0.025100205,1,1,NO,NO,YES,1,Oil,Wall,3,2,2007,634464
4677,3,1,1988,Suburban,4.734296113,0.348583886,0.163301992,2,0,YES,NO,YES,1,Gas,Central,3,9,1999,634883
4942,4,2,1997,Urban,0.287971618,0.002882882,0.903850621,1,1,YES,YES,YES,0,Electric,Central,3,7,2013,635018
4156,4,1,1939,Suburban,2.814886079,0.03690755,1.027860831,1,1,YES,YES,YES,1,Electric,Central,3,2,2015,635365
4691,3,1,1923,Suburban,1.023649279,0.001904196,0.166350092,1,1,NO,YES,NO,1,Electric,Central,3,9,1991,636078
4296,4,1,1963,Suburban,3.351102691,0.006029444,0.625155411,2,2,YES,YES,YES,0,Electric,Central,3,9,2007,638107
4293,4,2,1958,Urban,0.822519745,0.879595456,0.315693968,2,2,NO,YES,NO,1,Electric,Central,3,3,2014,638578
4700,4,2,1998,Suburban,3.625353842,0.914553529,0.383396115,2,0,YES,NO,YES,0,Electric,Central,3,2,2015,639800
4324,3,2,1934,Urban,4.335574637,0.459133226,0.456159444,2,0,YES,YES,YES,1,Electric,Central,3,1,1998,640529
4636,4,1,1917,Suburban,3.710293387,0.484855625,1.028651426,2,1,YES,YES,YES,0,Electric,Central,3,8,2004,641678
4812,4,2,1944,Suburban,4.529370019,0.881288599,0.715522682,1,2,NO,NO,YES,0,Electric,Central,3,8,2006,641860
4719,4,1,1981,Suburban,4.366906144,0.934654157,0.795958998,1,1,YES,YES,YES,0,Electric,Central,3,8,2014,642023
4629,3,1,1912,Suburban,0.56577703,0.785268618,0.880538736,2,2,NO,NO,YES,0,Electric,Central,3,5,2003,643365
4243,4,1,1994,Urban,2.994942214,0.991687306,0.061059811,1,1,NO,YES,YES,0,Electric,Central,3,7,2013,643385
4625,4,2,1902,Suburban,4.115196483,0.028403636,0.891477429,1,1,NO,NO,YES,1,Electric,Central,3,4,1995,644478
2722,4,1,1987,Urban,3.008132438,0.644265079,1.088531273,1,2,NO,YES,NO,0,Electric,Central,3,7,2014,647590
2781,4,2,1938,Suburban,2.670894303,0.937856377,0.160206985,1,1,YES,NO,NO,1,Electric,Central,3,5,2000,647665
4145,4,1,1973,Suburban,2.681404114,0.236378341,0.903532764,2,0,NO,NO,NO,1,Electric,Wall,3,7,1993,648152
4533,4,2,1966,Suburban,4.218169478,0.565800989,0.33557041,1,0,YES,NO,YES,1,Electric,Central,3,5,2000,648962
3681,4,1,1921,Suburban,4.731099999,0.653120156,0.249996915,2,2,YES,NO,NO,0,Electric,Central,3,8,2009,650137
4512,4,1,1923,Urban,1.76433704,0.967090807,0.704624287,2,1,YES,NO,YES,0,Electric,Central,3,5,2013,653578
4459,4,2,1979,Suburban,2.031533424,0.367464143,0.357440911,2,1,YES,YES,YES,0,Electric,Central,3,8,2018,NaN
4549,4,1,1982,Suburban,2.927399968,0.903867166,0.66700939,1,2,YES,YES,YES,0,Electric,Central,3,8,2003,654403
4735,3,2,1932,Urban,0.183148734,0.231388411,0.890987004,2,2,YES,YES,YES,1,Electric,Wall,3,6,2014,654945
4924,4,1,1972,Urban,3.296093629,0.945200967,0.395625064,2,0,YES,NO,YES,1,Electric,Central,3,5,2000,655380
4294,3,2,1963,Suburban,0.518472173,0.056120394,0.743148491,2,2,YES,NO,NO,1,Oil,Central,3,3,2014,655639
4444,4,1,1983,Suburban,2.734147576,0.623192033,0.270408227,1,1,YES,NO,NO,1,Oil,Window,3,3,2014,655670
4928,4,2,1953,Urban,4.384550355,0.230477795,0.839817946,1,0,YES,NO,YES,0,Electric,Central,3,4,2009,657280
